First Name,Last Name,Title,Inventory ID,Year,Materials,Dimension: Dimension 1 - Height,Dimension: Dimension 1 - Width,Dimension: Dimension 1 - Depth,Dimension: Dimension 1 - Units,Dimension: Dimension 1 - Notes,Object Status,Location,Price: Price 1,Price: Price 1 - Notes,Price: Price 2,Price: Price 2 - Notes,Price: Price 3,Price: Price 3 - Notes,Cost 1 - Type,Cost 1 - Amount,Cost 1 - Currency,Cost 1 - Date,Cost 1 - Notes,Payable 1 - Amount,Payable 1 - Currency,Payable 1 - Date,Payable 1 - Notes,Payable 1 - Paid?,Insurance 1 - Amount,Insurance 1 - Currency,Insurance 1 - Date,Insurance 1 - Notes,Appraisal 1 - Amount,Appraisal 1 - Currency,Appraisal 1 - Date,Appraisal 1 - Notes,Additional Info
,,,4515-B                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4515-C                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4515-D                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4515-E                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4515-F                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4515-G                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Continent console by Xavier Lust,4523-2                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Pair of sideboards by Charlotte Perriand,4534                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4538                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4538                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Set of four Estrutural chairs by Joaquim Tenreiro,4555                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Low table by Gio Ponti,4561-4B                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Low table by Gio Ponti,4561-4M                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,A805 Angel Wings floor lamp by Alvar Aalto,4564                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,A805 Angel Wings floor lamp by Alvar Aalto,4564-1                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ceiling lamp by Paavo Tynell,4567                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mod. A335 ceiling lamp by Alvar Aalto,4568                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Rare variant of Mod. A335 ceiling lamp by Alvar Aalto,4569                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Reclining armchair attributed to Lina Bo Bardi,4579                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Reclining armchair attributed to Lina Bo Bardi,4579-1                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Reclining armchair attributed to Lina Bo Bardi,4579-2                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mod. AT34 small bar cabinet by Hans J. Wegner,4584                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4585                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Two pairs of 1944 appliques by Max Ingrand,4588                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Two pairs of 1944 appliques by Max Ingrand,4588-1                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4591                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4598                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mod. A808 Pair of floor lamps  by Alvar Aalto,4600                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mod. A808 Pair of floor lamps  by Alvar Aalto,4600-1                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mod. A808 Pair of floor lamps  by Alvar Aalto,4600-2                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4605                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Table lamp by Paolo Rizzato,4608                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Table lamp by Paolo Rizzato,4608-1                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Table lamp mod. 612-613 by Paolo Rizzatto,4608VER                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Pair of ceiling lamps by Max Ingrand,4614-2                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Relief Consolle by Nucleo_Piergiorgio Robino + Alice C.Occleppo,4635                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4637                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4640-2                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Paume couch by David/Nicolas,4642                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Paume stool by David/Nicolas,4643                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4643-3                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Atollo table by Massimiliano Locatelli,4644A                    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Atollo table by Massimiliano Locatelli,4644B                    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Atollo table by Massimiliano Locatelli,4644C                    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Atollo table by Massimiliano Locatelli,4644E                    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Atollo table by Massimiliano Locatelli,4644F                    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4644G                    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tracce collection mirror by Osanna Visconti,4651                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4653                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Catch ceiling lamp - 7 globes by Lindsey Adelman,4654                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7Moons ceiling lamp by Nir Meiri,4655                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Off Cut trolley by Martino Gamper,4658-1                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Off Cut trolley by Martino Gamper,4658-2                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Off Cut trolley by Martino Gamper,4658-6                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4658-7                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4659-3                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4659-4                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Cabinet by Osanna Visconti,4662-1                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Presenze Chair by Nucleo_Piergiorgio Robino + Alice C.Occleppo,4674                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4691-1                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4694                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ML01 Chair by Massimiliano Locatelli,4699-2                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4702                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4703                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Two screens by Martino Gamper,4707                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mod. 524 table lamp by Franco Albini and Franca Helg,4708                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Rondino, Mod. 5207, ceiling lamp by J.T. Kalmar",4714-1                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Rondino, Mod. 5207, ceiling lamp by J.T. Kalmar",4715                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Pair of benches by Gio Ponti,4725                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Figurine by Gio Ponti,4736                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Casa e Giardino Sofa by Gio Ponti,4740                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Cabinet with reclining door,4742                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4748                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ceiling lamp,4759                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Rare desk by Est?dio de Arte Palma: LBB and Palanti, S?o Paulo",4762                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Pair of armchairs attributed to Lina Bo Bardi,4763                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Pair of armchairs attributed to Lina Bo Bardi,4763-1                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PO-801 armchair by Jorge Zalszupin,4765                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Pair of armchairs mod. 801 by Jorge Zalszupin,4765-1                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4766                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4772                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4772                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4774                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ceiling lamp,4775                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4780                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4782                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Eleven Mod. Lyndon-160 wall lamps by Vico Magistretti,4785                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Two armchairs attributed to Lina Bo Bardi,4786                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Two armchairs attributed to Lina Bo Bardi,4787                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Two chairs mod. 110  by Ico Parisi,4797                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Chair mod. 110 by Ico Parisi,4797-1                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Four chair mod. 110 by Ico Parisi,4797-2                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Four chair mod. 110 by Ico Parisi,4797-3                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4800                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4801                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Digamma sofa by Ignazio Gardella,4803                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Two floor lamps by Lisa Johansson-Pape,4814                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ceiling lamp by Paavo Tynell,4815                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Raggi collection low table by Osanna Visconti,4816                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Raggi collection low table by Osanna Visconti di Modrone,4816-1                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4817                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Freestanding bookcase by Sergio Rodrigues,4817C                    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4817R                    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Rocking chair / P13 by Est?dio de Arte Palma: LBB and Palanti, S?o Paulo",4818                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4821                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Tridente armchair / P9 by Est?dio de Arte Palma: LBB and Palanti, S?o Paulo",4821-1                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4821-2                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4821-3                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4821-4                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4821-5                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4822                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2-29 armchair by Jose Zanine Caldas,4828                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2-29 armchair by Jose Zanine Caldas,4828-1                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Pair of armchairs by Jose Zanine Caldas,4829                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Pair of deckchairs designed for Casa Val?ria Cirell, Morumbi-S?o Paulo",4830                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Set of 2 sofas by Olof Ottelin,4845                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4846                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Sofa,4847                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4848                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mod. AP32S sofa by Hans Wegner,4851                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mod. AP32 pair of armchairs by Hans Wegner,4852                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4856                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Costela sofa by Martin Eisler,4856-1                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Set of 6 Fiera di Trieste chairs by Guglielmo Ulrich,4862                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bar cabinet by Jose Zanine Caldas,4871                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Three Reversivel armchairs by Martin Eisler,4885-2                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Two Reversivel armchairs by Martin Eisler,4885-3                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4886-1                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4910                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4919                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,830 sofa by Gianfranco Frattini,4920                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LP10 Bidone wall lamp by Luigi Caccia Dominioni,4922                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Four LP10 Bidone wall lamps by Luigi Caccia Dominioni,4922-2                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4925                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Lounge sofa by Jose Zanine Caldas,4931                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Pair of louge chairs by Jose Zanine Caldas,4932                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Continent low table by Xavier Lust,4934                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Continent stool by Xavier Lust,4934S                    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Armchair mod. P32 by Osvaldo Borsani,4941-1                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Raggi collection - octagonal low table by Osanna Visconti,4942                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Scudo collection low table by David/Nicolas,4944                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Scudo collection low table by David/Nicolas,4945                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Araign? console by Thierry Betancourt,4946-2                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4950-1                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4950-2                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,J. Hirth table lamp by Sergio Rodrigues,4952-1                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,J. Hirth table lamp by Sergio Rodrigues,4952-2                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ceiling lamp by Vilhelm Lauritzen,4956                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4963                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Lounge sofa,4967                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4967-1                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Blossom  Chandelier by Analogia Project,4970-1                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4973                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Set of 3 Crystal ceiling lamps by Anders Pehrson,4975-2                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4976                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4976                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ceiling lamp by Hans Agne Jakobsson,4979                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4980                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4981-1                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4982                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CrissCross collection - Ring chandelier by Bethan Laura Wood,4985                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Anello low table by Federico Peri,4986                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Lapiz collection - low table by Hicham Ghandour,4988                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Freestanding bookcase,4989                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Freestanding bookcase,4989R                    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Pulegge ceiling lamp by 4P1B Design Studio,4994                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4996-1                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4997-1                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Carpet Map of the Market - Global Market by Caturegli Formica,5000                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umadina carpet by Caturegli Formica,5005                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Carpet Il bacio by Barnaba Fornasetti,5006                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,House Plan carpet by Martino Gamper,5011                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,One Well-Known Sequence Collection/Floor Light 01 ? floor lamp by Michael Anastassiades,5027                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ML04 sofa by Massimiliano Locatelli,5038                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,5041-1                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Atollo low table by Massimiliano Locatelli,5042M8                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Urmia table by Massimiliano Locatelli,5043                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Urmia table by Massimiliano Locatelli,5043M2                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Urmia table by Massimiliano Locatelli,5043M3                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Urmia table by Massimiliano Locatelli,5043M4                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Urmia table by Massimiliano Locatelli,5043M5                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Urmia table by Massimiliano Locatelli,5043M6A                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Urmia table by Massimiliano Locatelli,5043M6B                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Urmia table by Massimiliano Locatelli,5043M7                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Urmia table by Massimiliano Locatelli,5043M8                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ML05 modular bookcase by Massimiliano Locatelli,5044                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ML05 modular bookcase by Massimiliano Locatelli,5044-1                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ML05 modular bookcase by Massimiliano Locatelli,5044CA                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ML05 modular bookcase by Massimiliano Locatelli,5044RIP                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,5044RIP-1                ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ML05 modular bookcase by Massimiliano Locatelli,5044SCROTT               ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ML05 modular bookcase by Massimiliano Locatelli,5044SCRPEL               ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Six ceiling lamps by Hans Agne Jakobsson,5045                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ML05 modular bookcase by Massimiliano Locatelli,5052                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ML05 modular bookcase by Massimiliano Locatelli,5052RIP                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ML05 modular bookcase by Massimiliano Locatelli,5052RIP-1                ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ML05 modular bookcase by Massimiliano Locatelli,5052TALL                 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ML05 modular bookcase by Massimiliano Locatelli,5053                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ML05 modular bookcase by Massimiliano Locatelli,5053RIP                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ML05 modular bookcase by Massimiliano Locatelli,5054                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ML05 modular bookcase by Massimiliano Locatelli,5054CC                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ML05 modular bookcase by Massimiliano Locatelli,5054RIP                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Three-seats sofa by Joaquim Tenreiro,5060                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Two-seats sofa by Joaquim Tenreiro,5061                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Two-seats sofa by Joaquim Tenreiro,5061-1                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Two SESC - Pomp?ia stools designed for the SESC Pomp?ia, S?o Paulo",5063-2                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Two SESC - Pomp?ia stools designed for the SESC Pomp?ia, S?o Paulo",5063-3                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,5063-4                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"SESC - Pomp?ia stool designed for the SESC Pomp?ia, S?o Paulo",5063-5                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tummen armchair by Arne Norell,5069                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Floor-ceiling lamp by Paul Evans,5074                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Armchairs by Melchiorre Bega,5075                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,5077                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tavolo table by Oscar Niemeyer,5078                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Stella sofa by Sergio Rodrigues,5081                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bilia table lamp by Gio Ponti,5087                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Flint lighting sculpture by Kiki van Eijk,5091                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,5092                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,5092                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Lamp by Kiki van Eijk,5093                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,5102                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,5102                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ceiling lamp by Hans Agne Jakobsson,5102-1                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,5105                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,IX Triennale two-seats sofa by Marco Zanuso,5107                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ottoman by Renzo Zavanella,5110P                    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Armhair by Renzo Zavanella,5110S                    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Desk by Giorgio Preti,5111                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,5112-1                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,5113-1                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Proposal bookcases by Vittorio Introini,5117-2                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Bedside table by B.B.P.R. - Lodovico B. di Belgiojoso, Enrico Peressutti, Ernesto N. Rogers",5120                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Desk with a drawer by B.B.P.R. - Lodovico B. di Belgiojoso, Enrico Peressutti, Ernesto N. Rogers",5122                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
